id,release_date,movie,production_budget,domestic_gross_x,worldwide_gross,net_profit,ROI,release_year,clean_movie,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,clean_title_x,primary_genre,title,studio,domestic_gross_y,foreign_gross,year,total_gross,clean_title_y
12,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,100759490.0,100.75949,2012,the devil inside,tt1560985,The Devil Inside,The Devil Inside,2012.0,83.0,Horror,4.2,33522.0,the devil inside,Horror,The Devil Inside,Par.,53300000.0,48500000.0,2012.0,101800000.0,the devil inside
13,1963-10-07,Tom Jones,1000000.0,37600000.0,37600000.0,36600000.0,36.6,1963,tom jones,,,,,,,,,,Unknown,,,,,,,
14,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0,63364198.0,63.364198,2015,unfriended,,,,,,,,,,Unknown,Unfriended,Uni.,32500000.0,31600000.0,2015.0,64100000.0,unfriended
15,1976-02-08,Taxi Driver,1000000.0,28262574.0,28316211.0,27316211.0,27.316211,1976,taxi driver,,,,,,,,,,Unknown,,,,,,,
16,2006-05-24,An Inconvenient Truth,1000000.0,24146161.0,53365925.0,52365925.0,52.365925,2006,an inconvenient truth,,,,,,,,,,Unknown,,,,,,,
17,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,25887177.0,25.887177,2013,you're next,,,,,,,,,,Unknown,You're Next,LGF,18500000.0,,2013.0,,you're next
18,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,41411721.0,41.411721,2012,chernobyl diaries,tt1991245,Chernobyl Diaries,Chernobyl Diaries,2012.0,86.0,"Horror,Mystery,Thriller",5.0,60304.0,chernobyl diaries,Horror,Chernobyl Diaries,WB,18100000.0,19000000.0,2012.0,37100000.0,chernobyl diaries
19,1981-04-10,The Howling,1000000.0,17985000.0,17985000.0,16985000.0,16.985,1981,the howling,,,,,,,,,,Unknown,,,,,,,
20,1963-05-08,Dr. No,1000000.0,16067035.0,59567035.0,58567035.0,58.567035,1963,dr. no,,,,,,,,,,Unknown,,,,,,,
21,1987-09-18,Hellraiser,1000000.0,14564000.0,14575148.0,13575148.0,13.575148,1987,hellraiser,,,,,,,,,,Unknown,,,,,,,
22,2016-03-11,"Hello, My Name is Doris",1000000.0,14444999.0,14662703.0,13662703.0,13.662703,2016,"hello, my name is doris",,,,,,,,,,Unknown,"Hello, My Name is Doris",RAtt.,14400000.0,,2016.0,,"hello, my name is doris"
23,2005-09-16,Cry Wolf,1000000.0,10047674.0,15943081.0,14943081.0,14.943081,2005,cry wolf,,,,,,,,,,Unknown,,,,,,,
24,2000-08-18,Godzilla 2000,1000000.0,10037390.0,10037390.0,9037390.0,9.03739,2000,godzilla 2000,,,,,,,,,,Unknown,,,,,,,
25,2010-12-29,Blue Valentine,1000000.0,9737892.0,16566240.0,15566240.0,15.56624,2010,blue valentine,tt1120985,Blue Valentine,Blue Valentine,2010.0,112.0,"Drama,Romance",7.4,170089.0,blue valentine,Drama,Blue Valentine,Wein.,9700000.0,2600000.0,2010.0,12300000.0,blue valentine
26,2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,15553163.0,15.553163,2006,transamerica,,,,,,,,,,Unknown,,,,,,,
27,1970-01-01,Beyond the Valley of the Dolls,1000000.0,9000000.0,9000000.0,8000000.0,8.0,1970,beyond the valley of the dolls,,,,,,,,,,Unknown,,,,,,,
28,1956-11-15,Love Me Tender,1000000.0,9000000.0,9000000.0,8000000.0,8.0,1956,love me tender,,,,,,,,,,Unknown,,,,,,,
29,2018-07-20,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,15434588.0,15.434588,2018,unfriended dark web,tt4761916,Unfriended: Dark Web,Unfriended: Dark Web,2018.0,92.0,"Crime,Horror,Mystery",5.9,13822.0,unfriended dark web,Crime,Unfriended: Dark Web,BH Tilt,8900000.0,6300000.0,2018.0,15200000.0,unfriended dark web
30,1949-12-14,Sands of Iwo Jima,1000000.0,7800000.0,7800000.0,6800000.0,6.8,1949,sands of iwo jima,,,,,,,,,,Unknown,,,,,,,
31,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0,11931420.0,11.93142,2015,the green inferno,,,,,,,,,,Unknown,The Green Inferno,BH Tilt,7200000.0,,2015.0,,the green inferno
32,2017-02-03,I Am Not Your Negro,1000000.0,7123919.0,9617402.0,8617402.0,8.617402,2017,i am not your negro,,,,,,,,,,Unknown,I am Not Your Negro,Magn.,7100000.0,,2017.0,,i am not your negro
33,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,10495204.0,10.495204,2012,the sessions,tt1866249,The Sessions,The Sessions,2012.0,95.0,"Biography,Comedy,Drama",7.2,39731.0,the sessions,Biography,The Sessions,FoxS,6000000.0,3100000.0,2012.0,9100000.0,the sessions
34,2008-04-04,Shine a Light,1000000.0,5505267.0,16173879.0,15173879.0,15.173879,2008,shine a light,,,,,,,,,,Unknown,,,,,,,
35,2012-03-23,October Baby,1000000.0,5355847.0,5391992.0,4391992.0,4.391992,2012,october baby,,,,,,,,,,Unknown,,,,,,,
36,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,4797192.0,4.797192,2014,the skeleton twins,tt1571249,The Skeleton Twins,The Skeleton Twins,2014.0,93.0,"Comedy,Drama,Romance",6.8,36793.0,the skeleton twins,Comedy,The Skeleton Twins,RAtt.,5300000.0,,2014.0,,the skeleton twins
37,2013-06-14,20 Feet From Stardom,1000000.0,4946250.0,5892466.0,4892466.0,4.892466,2013,20 feet from stardom,tt2396566,20 Feet from Stardom,Twenty Feet from Stardom,2013.0,91.0,"Documentary,Music",7.4,11312.0,20 feet from stardom,Documentary,20 Feet from Stardom,RTWC,4900000.0,,2013.0,,20 feet from stardom
38,2009-06-12,"Food, Inc.",1000000.0,4417674.0,4731944.0,3731944.0,3.731944,2009,"food, inc.",,,,,,,,,,Unknown,,,,,,,
39,2017-07-28,An Inconvenient Sequel,1000000.0,3496795.0,5839322.0,4839322.0,4.839322,2017,an inconvenient sequel,,,,,,,,,,Unknown,,,,,,,
40,1998-08-21,Next Stop Wonderland,1000000.0,3395581.0,3465703.0,2465703.0,2.465703,1998,next stop wonderland,,,,,,,,,,Unknown,,,,,,,
41,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0,2324070.0,2.32407,2014,obvious child,tt2910274,Obvious Child,Obvious Child,2014.0,84.0,"Comedy,Drama,Romance",6.8,21536.0,obvious child,Comedy,Obvious Child,A24,3100000.0,,2014.0,,obvious child
42,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0,4438911.0,4.438911,2011,martha marcy may marlene,tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011.0,102.0,"Drama,Mystery,Thriller",6.9,45873.0,martha marcy may marlene,Drama,Martha Marcy May Marlene,FoxS,3000000.0,548000.0,2011.0,3548000.0,martha marcy may marlene
43,2005-08-03,Junebug,1000000.0,2678010.0,3553253.0,2553253.0,2.553253,2005,junebug,,,,,,,,,,Unknown,,,,,,,
44,2008-08-01,Frozen River,1000000.0,2511476.0,6030129.0,5030129.0,5.030129,2008,frozen river,,,,,,,,,,Unknown,,,,,,,
45,2001-11-21,Sidewalks of New York,1000000.0,2402459.0,3575308.0,2575308.0,2.575308,2001,sidewalks of new york,,,,,,,,,,Unknown,,,,,,,
46,1998-04-24,Two Girls and a Guy,1000000.0,2057193.0,2315026.0,1315026.0,1.315026,1998,two girls and a guy,,,,,,,,,,Unknown,,,,,,,
47,2000-09-29,The Broken Hearts Club: A Romantic Comedy,1000000.0,1744858.0,2022442.0,1022442.0,1.022442,2000,the broken hearts club a romantic comedy,,,,,,,,,,Unknown,,,,,,,
48,2006-06-28,Who Killed the Electric Car?,1000000.0,1678874.0,1849392.0,849392.0,0.849392,2006,who killed the electric car?,,,,,,,,,,Unknown,,,,,,,
49,2009-09-18,The Secrets of Jonathan Sperry,1000000.0,1355079.0,1355079.0,355079.0,0.355079,2009,the secrets of jonathan sperry,,,,,,,,,,Unknown,,,,,,,
50,1996-07-17,Walking and Talking,1000000.0,1287480.0,1615787.0,615787.0,0.615787,1996,walking and talking,,,,,,,,,,Unknown,,,,,,,
51,2003-09-19,Bubba Ho-Tep,1000000.0,1239183.0,1492895.0,492895.0,0.492895,2003,bubba ho-tep,,,,,,,,,,Unknown,,,,,,,
52,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,1684207.0,1.684207,2001,no man's land,,,,,,,,,,Unknown,,,,,,,
53,1998-10-09,Slam,1000000.0,1009819.0,1087521.0,87521.0,0.087521,1998,slam,,,,,,,,,,Unknown,,,,,,,
54,2017-10-06,Visages villages,1000000.0,952432.0,4015686.0,3015686.0,3.015686,2017,visages villages,,,,,,,,,,Unknown,,,,,,,
55,2001-04-06,Brigham City,1000000.0,852206.0,852206.0,-147794.0,-0.147794,2001,brigham city,,,,,,,,,,Unknown,,,,,,,
56,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,471090.0,0.47109,2017,patti cake$,tt6288250,Patti Cake$,Patti Cake$,2017.0,109.0,"Drama,Music",6.7,8581.0,patti cake$,Drama,Patti Cake$,FoxS,800000.0,682000.0,2017.0,1482000.0,patti cake$
57,2000-12-01,Panic,1000000.0,779137.0,1425707.0,425707.0,0.425707,2000,panic,,,,,,,,,,Unknown,,,,,,,
58,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,156309.0,0.156309,2014,palo alto,,,,,,,,,,Unknown,Palo Alto,Trib.,768000.0,,2014.0,,palo alto
59,2000-09-08,Fiza,1000000.0,623791.0,1179462.0,179462.0,0.179462,2000,fiza,,,,,,,,,,Unknown,,,,,,,
60,2010-02-03,Ajami,1000000.0,621859.0,2721096.0,1721096.0,1.721096,2010,ajami,,,,,,,,,,Unknown,Ajami,Kino,622000.0,669000.0,2010.0,1291000.0,ajami
61,1998-10-23,Orgazmo,1000000.0,582024.0,627287.0,-372713.0,-0.372713,1998,orgazmo,,,,,,,,,,Unknown,,,,,,,
62,2011-07-29,The Future,1000000.0,568662.0,1239174.0,239174.0,0.239174,2011,the future,tt1235170,The Future,The Future,2011.0,91.0,"Drama,Fantasy,Romance",6.2,7648.0,the future,Drama,The Future,RAtt.,569000.0,,2011.0,,the future
63,2003-02-14,All the Real Girls,1000000.0,549666.0,703020.0,-296980.0,-0.29698,2003,all the real girls,,,,,,,,,,Unknown,,,,,,,
64,2014-10-24,23 Blast,1000000.0,549185.0,549185.0,-450815.0,-0.450815,2014,23 blast,tt2304459,23 Blast,23 Blast,2014.0,98.0,"Drama,Family,Sport",6.5,1567.0,23 blast,Drama,,,,,,,
65,1997-06-20,Dream With The Fishes,1000000.0,542909.0,542909.0,-457091.0,-0.457091,1997,dream with the fishes,,,,,,,,,,Unknown,,,,,,,
66,2013-07-19,The Act of Killing,1000000.0,486919.0,1227316.0,227316.0,0.227316,2013,the act of killing,,,,,,,,,,Unknown,,,,,,,
67,2003-05-02,Blue Car,1000000.0,464126.0,475367.0,-524633.0,-0.524633,2003,blue car,,,,,,,,,,Unknown,,,,,,,
68,2007-10-19,Wristcutters: A Love Story,1000000.0,446165.0,473769.0,-526231.0,-0.526231,2007,wristcutters a love story,,,,,,,,,,Unknown,,,,,,,
69,2000-05-05,Luminarias,1000000.0,428535.0,428535.0,-571465.0,-0.571465,2000,luminarias,,,,,,,,,,Unknown,,,,,,,
70,2014-07-18,I Origins,1000000.0,336472.0,852399.0,-147601.0,-0.147601,2014,i origins,tt2884206,I Origins,I Origins,2014.0,106.0,"Drama,Romance,Sci-Fi",7.4,104718.0,i origins,Drama,I Origins,FoxS,336000.0,,2014.0,,i origins
71,2014-11-28,Antarctica: A Year on Ice,1000000.0,288757.0,288757.0,-711243.0,-0.711243,2014,antarctica a year on ice,,,,,,,,,,Unknown,,,,,,,
72,2003-08-22,The Battle of Shaker Heights,1000000.0,280351.0,839145.0,-160855.0,-0.160855,2003,the battle of shaker heights,,,,,,,,,,Unknown,,,,,,,
73,2008-01-18,Taxi to the Dark Side,1000000.0,274661.0,304472.0,-695528.0,-0.695528,2008,taxi to the dark side,,,,,,,,,,Unknown,,,,,,,
74,2016-04-08,The Invitation,1000000.0,231738.0,354836.0,-645164.0,-0.645164,2016,the invitation,,,,,,,,,,Unknown,The Invitation,Drft.,232000.0,,2016.0,,the invitation
75,2004-09-24,Guiana 1838,1000000.0,227241.0,227241.0,-772759.0,-0.772759,2004,guiana 1838,,,,,,,,,,Unknown,,,,,,,
76,2002-12-30,Love Liza,1000000.0,213137.0,213137.0,-786863.0,-0.786863,2002,love liza,,,,,,,,,,Unknown,,,,,,,
77,2006-07-07,Once in a Lifetime: the Extraordinary Story of the New York Cosmos,1000000.0,144601.0,215559.0,-784441.0,-0.784441,2006,once in a lifetime the extraordinary story of the new york cosmos,,,,,,,,,,Unknown,,,,,,,
78,2001-08-22,Lisa Picard is Famous,1000000.0,113433.0,113433.0,-886567.0,-0.886567,2001,lisa picard is famous,,,,,,,,,,Unknown,,,,,,,
79,2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000.0,101531.0,101531.0,-898469.0,-0.898469,2015,beyond the brick a lego brickumentary,,,,,,,,,,Unknown,,,,,,,
80,2009-10-30,The House of the Devil,1000000.0,101215.0,102812.0,-897188.0,-0.897188,2009,the house of the devil,,,,,,,,,,Unknown,,,,,,,
81,2012-06-01,Hardflip,1000000.0,96734.0,96734.0,-903266.0,-0.903266,2012,hardflip,tt1907639,Hardflip,Hardflip,2012.0,112.0,"Action,Drama",5.6,673.0,hardflip,Action,,,,,,,
82,2016-03-11,Creative Control,1000000.0,63014.0,63014.0,-936986.0,-0.936986,2016,creative control,,,,,,,,,,Unknown,,,,,,,
83,2005-09-16,Chocolate: Deep Dark Secrets,1000000.0,49000.0,1549000.0,549000.0,0.549,2005,chocolate deep dark secrets,,,,,,,,,,Unknown,,,,,,,
84,2011-07-01,The Perfect Host,1000000.0,48764.0,51587.0,-948413.0,-0.948413,2011,the perfect host,,,,,,,,,,Unknown,,,,,,,
85,1998-09-25,The Last Big Thing,1000000.0,22434.0,22434.0,-977566.0,-0.977566,1998,the last big thing,,,,,,,,,,Unknown,,,,,,,
86,1998-08-07,Safe Men,1000000.0,21210.0,21210.0,-978790.0,-0.97879,1998,safe men,,,,,,,,,,Unknown,,,,,,,
87,2001-08-31,Speedway Junky,1000000.0,17127.0,17127.0,-982873.0,-0.982873,2001,speedway junky,,,,,,,,,,Unknown,,,,,,,
88,2015-02-13,Hits,1000000.0,15156.0,15156.0,-984844.0,-0.984844,2015,hits,,,,,,,,,,Unknown,,,,,,,
89,2000-09-22,The Specials,1000000.0,12996.0,12996.0,-987004.0,-0.987004,2000,the specials,,,,,,,,,,Unknown,,,,,,,
90,2010-09-03,16 to Life,1000000.0,11574.0,11574.0,-988426.0,-0.988426,2010,16 to life,,,,,,,,,,Unknown,,,,,,,
91,2007-01-17,Alone with Her,1000000.0,10787.0,844377.0,-155623.0,-0.155623,2007,alone with her,,,,,,,,,,Unknown,,,,,,,
92,2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,-898947.0,-0.898947,2014,camp x-ray,tt2994190,Camp X-Ray,Camp X-Ray,2014.0,117.0,"Drama,War",6.9,36700.0,camp x-ray,Drama,Camp X-Ray,IFC,13300.0,,2014.0,,camp x-ray
93,2008-11-21,Special,1000000.0,7202.0,26822.0,-973178.0,-0.973178,2008,special,,,,,,,,,,Unknown,,,,,,,
94,2015-04-10,The Sisterhood of Night,1000000.0,6870.0,6870.0,-993130.0,-0.99313,2015,the sisterhood of night,,,,,,,,,,Unknown,,,,,,,
95,1999-03-19,Sparkler,1000000.0,5494.0,5494.0,-994506.0,-0.994506,1999,sparkler,,,,,,,,,,Unknown,,,,,,,
96,2005-03-18,The Helixâ¦Loaded,1000000.0,3700.0,3700.0,-996300.0,-0.9963,2005,the helixâ¦loaded,,,,,,,,,,Unknown,,,,,,,
97,2015-05-15,Childless,1000000.0,1036.0,1036.0,-998964.0,-0.998964,2015,childless,,,,,,,,,,Unknown,,,,,,,
98,2006-04-21,In Her Line of Fire,1000000.0,884.0,884.0,-999116.0,-0.999116,2006,in her line of fire,,,,,,,,,,Unknown,,,,,,,
99,2002-12-13,The Jimmy Show,1000000.0,703.0,703.0,-999297.0,-0.999297,2002,the jimmy show,,,,,,,,,,Unknown,,,,,,,
100,2013-12-31,Heli,1000000.0,0.0,552614.0,-447386.0,-0.447386,2013,heli,tt2852376,Heli,Heli,2013.0,105.0,"Crime,Drama,Romance",6.8,4379.0,heli,Crime,,,,,,,
1,2015-12-31,Karachi se Lahore,1000000.0,0.0,17721.0,-982279.0,-0.982279,2015,karachi se lahore,tt4590482,Karachi se Lahore,Karachi se Lahore,2015.0,143.0,"Adventure,Comedy,Family",6.6,1198.0,karachi se lahore,Adventure,,,,,,,
2,2006-12-31,Loving Annabelle,1000000.0,0.0,5382.0,-994618.0,-0.994618,2006,loving annabelle,,,,,,,,,,Unknown,,,,,,,
3,2015-12-11,American Hero,1000000.0,0.0,26.0,-999974.0,-0.999974,2015,american hero,tt4733536,American Hero,American Hero,2015.0,86.0,"Action,Comedy,Drama",4.9,3661.0,american hero,Action,,,,,,,
4,2009-12-01,Frat Party,1000000.0,0.0,0.0,-1000000.0,-1.0,2009,frat party,,,,,,,,,,Unknown,,,,,,,
5,2006-09-15,Jimmy and Judy,1000000.0,0.0,0.0,-1000000.0,-1.0,2006,jimmy and judy,,,,,,,,,,Unknown,,,,,,,
6,2003-10-24,The Party's Over,1000000.0,0.0,0.0,-1000000.0,-1.0,2003,the party's over,,,,,,,,,,Unknown,,,,,,,
7,2009-07-17,The Poker House,1000000.0,0.0,0.0,-1000000.0,-1.0,2009,the poker house,,,,,,,,,,Unknown,,,,,,,
8,2005-09-23,Proud,1000000.0,0.0,0.0,-1000000.0,-1.0,2005,proud,,,,,,,,,,Unknown,,,,,,,
9,2008-12-31,Steppin: The Movie,1000000.0,0.0,0.0,-1000000.0,-1.0,2008,steppin the movie,,,,,,,,,,Unknown,,,,,,,
10,2010-01-29,Zombies of Mass Destruction,1000000.0,0.0,0.0,-1000000.0,-1.0,2010,zombies of mass destruction,,,,,,,,,,Unknown,,,,,,,
11,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0,-1000000.0,-1.0,2012,snow white a deadly summer,tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012.0,83.0,Horror,2.2,679.0,snow white a deadly summer,Horror,,,,,,,
12,2012-10-09,Truth or Die,1000000.0,0.0,0.0,-1000000.0,-1.0,2012,truth or die,tt1838722,Truth or Die,Truth or Dare,2012.0,96.0,"Horror,Mystery",5.6,8123.0,truth or die,Horror,,,,,,,
13,2013-05-14,Black Rock,1000000.0,0.0,0.0,-1000000.0,-1.0,2013,black rock,,,,,,,,,,Unknown,,,,,,,
14,2014-01-07,Hidden Away,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,hidden away,tt3289362,Hidden Away,A escondidas,2014.0,96.0,"Drama,Romance",7.1,1820.0,hidden away,Drama,,,,,,,
15,2013-10-04,My Last Day Without You,1000000.0,0.0,0.0,-1000000.0,-1.0,2013,my last day without you,,,,,,,,,,Unknown,,,,,,,
16,2013-10-08,Zombie Hunter,1000000.0,0.0,0.0,-1000000.0,-1.0,2013,zombie hunter,tt2446502,Zombie Hunter,Zombie Hunter,2013.0,93.0,"Action,Comedy,Horror",3.5,2372.0,zombie hunter,Action,,,,,,,
17,2014-12-31,Doc Holliday's Revenge,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,doc holliday's revenge,tt3359872,Doc Holliday's Revenge,Stranded,2014.0,84.0,Western,3.8,104.0,doc holliday's revenge,Western,,,,,,,
18,2014-06-24,A Fine Step,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,a fine step,tt1604100,A Fine Step,A Fine Step,2014.0,111.0,Drama,5.4,279.0,a fine step,Drama,,,,,,,
19,2015-02-10,Fear Clinic,1000000.0,0.0,0.0,-1000000.0,-1.0,2015,fear clinic,,,,,,,,,,Unknown,,,,,,,
20,2015-03-10,The Pet,1000000.0,0.0,0.0,-1000000.0,-1.0,2015,the pet,,,,,,,,,,Unknown,,,,,,,
21,2014-12-31,Bang Bang Baby,1000000.0,0.0,0.0,-1000000.0,-1.0,2014,bang bang baby,tt2655734,Bang Bang Baby,Bang Bang Baby,2014.0,90.0,"Drama,Fantasy,Musical",5.0,469.0,bang bang baby,Drama,,,,,,,
22,2016-04-08,Hush,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,hush,tt5022702,Hush,Hush,2016.0,82.0,"Horror,Thriller",6.6,79100.0,hush,Horror,,,,,,,
22,2016-04-08,Hush,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,hush,tt7255884,Hush,Hush,2016.0,80.0,"Documentary,Drama,Reality-TV",,,hush,Documentary,,,,,,,
23,2016-03-01,1982,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,1982,,,,,,,,,,Unknown,,,,,,,
24,2015-10-27,The Horror Network,1000000.0,0.0,0.0,-1000000.0,-1.0,2015,the horror network,,,,,,,,,,Unknown,,,,,,,
25,2016-12-31,Chemical Cut,1000000.0,0.0,0.0,-1000000.0,-1.0,2016,chemical cut,tt3406296,Chemical Cut,Chemical Cut,2016.0,83.0,Drama,5.4,111.0,chemical cut,Drama,,,,,,,
26,2015-12-22,Por amor en el caserio,1000000.0,0.0,0.0,-1000000.0,-1.0,2015,por amor en el caserio,,,,,,,,,,Unknown,,,,,,,
27,2007-06-01,And Then Came Love,989000.0,8158.0,8158.0,-980842.0,-0.9917512639029322,2007,and then came love,,,,,,,,,,Unknown,,,,,,,
28,2006-04-14,Hard Candy,950000.0,1024640.0,8267066.0,7317066.0,7.702174736842105,2006,hard candy,,,,,,,,,,Unknown,,,,,,,
29,2002-09-27,Charly,950000.0,814666.0,814666.0,-135334.0,-0.14245684210526316,2002,charly,,,,,,,,,,Unknown,,,,,,,
30,2014-01-10,Banshee Chapter,950000.0,0.0,78122.0,-871878.0,-0.9177663157894737,2014,banshee chapter,,,,,,,,,,Unknown,,,,,,,
31,2012-12-31,Trance,950000.0,0.0,0.0,-950000.0,-1.0,2012,trance,,,,,,,,,,Unknown,,,,,,,
32,2014-08-12,Jesse,950000.0,0.0,0.0,-950000.0,-1.0,2014,jesse,,,,,,,,,,Unknown,,,,,,,
33,2015-03-03,Ask Me Anything,950000.0,0.0,0.0,-950000.0,-1.0,2015,ask me anything,,,,,,,,,,Unknown,,,,,,,
34,2012-04-13,L!fe Happens,930000.0,30905.0,30905.0,-899095.0,-0.9667688172043011,2012,lfe happens,,,,,,,,,,Unknown,,,,,,,
35,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,5272421.0,5.755918122270742,2017,lowriders,,,,,,,,,,Unknown,,,,,,,
36,2014-11-21,Food Chains,913000.0,0.0,176.0,-912824.0,-0.9998072289156626,2014,food chains,tt2141739,Food Chains,Food Chains,2014.0,83.0,Documentary,7.2,328.0,food chains,Documentary,,,,,,,
37,1954-07-28,On the Waterfront,910000.0,9600000.0,9600000.0,8690000.0,9.54945054945055,1954,on the waterfront,,,,,,,,,,Unknown,,,,,,,
38,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,16649645.0,18.499605555555554,2013,fruitvale station,tt2334649,Fruitvale Station,Fruitvale Station,2013.0,85.0,"Biography,Drama,Romance",7.5,68187.0,fruitvale station,Biography,Fruitvale Station,Wein.,16100000.0,1300000.0,2013.0,17400000.0,fruitvale station
39,2016-04-01,Meet the Blacks,900000.0,9097072.0,9097072.0,8197072.0,9.107857777777777,2016,meet the blacks,tt4191580,Meet the Blacks,Meet the Blacks,2016.0,94.0,"Comedy,Horror",5.9,34669.0,meet the blacks,Comedy,,,,,,,
40,2008-01-25,"4 luni, 3 saptamani si 2 zile",900000.0,1196321.0,11993156.0,11093156.0,12.32572888888889,2008,"4 luni, 3 saptamani si 2 zile",,,,,,,,,,Unknown,,,,,,,
41,2011-08-26,Circumstance,900000.0,454121.0,958978.0,58978.0,0.06553111111111111,2011,circumstance,tt1684628,Circumstance,Circumstance,2011.0,107.0,Drama,5.9,7055.0,circumstance,Drama,Circumstance,RAtt.,454000.0,,2011.0,,circumstance
42,2006-08-25,The Quiet,900000.0,381420.0,381420.0,-518580.0,-0.5762,2006,the quiet,,,,,,,,,,Unknown,,,,,,,
43,2012-04-27,The Giant Mechanical Man,900000.0,7396.0,7396.0,-892604.0,-0.9917822222222222,2012,the giant mechanical man,tt1769363,The Giant Mechanical Man,The Giant Mechanical Man,2012.0,95.0,"Comedy,Drama,Romance",6.7,8921.0,the giant mechanical man,Comedy,,,,,,,
44,2013-04-05,The Brass Teapot,900000.0,6997.0,413733.0,-486267.0,-0.5402966666666666,2013,the brass teapot,,,,,,,,,,Unknown,,,,,,,
45,2014-12-31,40 Weeks,900000.0,0.0,0.0,-900000.0,-1.0,2014,40 weeks,tt3513086,40 Weeks,40 Weeks,2014.0,111.0,Documentary,,,40 weeks,Documentary,,,,,,,
46,2015-05-05,Le bonheur d'Elza,900000.0,0.0,0.0,-900000.0,-1.0,2015,le bonheur d'elza,,,,,,,,,,Unknown,,,,,,,
47,1942-08-13,Bambi,858000.0,102797000.0,268000000.0,267142000.0,311.35431235431236,1942,bambi,,,,,,,,,,Unknown,,,,,,,
48,2012-08-31,"For a Good Time, Call",850000.0,1251749.0,1386088.0,536088.0,0.6306917647058824,2012,"for a good time, call",,,,,,,,,,Unknown,,,,,,,
49,2004-01-30,Latter Days,850000.0,833118.0,865708.0,15708.0,0.01848,2004,latter days,,,,,,,,,,Unknown,,,,,,,
50,2008-03-21,The Hammer,850000.0,442638.0,442638.0,-407362.0,-0.47924941176470587,2008,the hammer,,,,,,,,,,Unknown,,,,,,,
51,2015-08-28,Windsor Drive,850000.0,3256.0,3256.0,-846744.0,-0.9961694117647059,2015,windsor drive,tt2311428,Windsor Drive,Windsor Drive,2015.0,90.0,"Mystery,Thriller",3.2,193.0,windsor drive,Mystery,,,,,,,
52,2012-12-31,Snitch,850000.0,0.0,0.0,-850000.0,-1.0,2012,snitch,,,,,,,,,,Unknown,,,,,,,
53,2008-12-31,Harrison Montgomery,850000.0,0.0,0.0,-850000.0,-1.0,2008,harrison montgomery,,,,,,,,,,Unknown,,,,,,,
54,2012-08-03,Celeste and Jesse Forever,840000.0,3103407.0,3787689.0,2947689.0,3.5091535714285715,2012,celeste and jesse forever,,,,,,,,,,Unknown,Celeste and Jesse Forever,SPC,3100000.0,,2012.0,,celeste and jesse forever
55,2002-10-25,Time Changer,825000.0,1500711.0,1500711.0,675711.0,0.8190436363636364,2002,time changer,,,,,,,,,,Unknown,,,,,,,
56,2009-08-11,London to Brighton,825000.0,0.0,610776.0,-214224.0,-0.25966545454545453,2009,london to brighton,,,,,,,,,,Unknown,,,,,,,
57,2009-12-31,Crying With Laughter,820000.0,0.0,16909.0,-803091.0,-0.979379268292683,2009,crying with laughter,,,,,,,,,,Unknown,,,,,,,
58,1971-01-01,Billy Jack,800000.0,98000000.0,98000000.0,97200000.0,121.5,1971,billy jack,,,,,,,,,,Unknown,,,,,,,
59,2011-12-30,Jodaeiye Nader az Simin,800000.0,7098492.0,24426169.0,23626169.0,29.53271125,2011,jodaeiye nader az simin,,,,,,,,,,Unknown,,,,,,,
60,1996-05-10,Welcome to the Dollhouse,800000.0,4198137.0,5034794.0,4234794.0,5.2934925,1996,welcome to the dollhouse,,,,,,,,,,Unknown,,,,,,,
